imdb_id,tmbd_id,title,mpa,genre,runtime,release_date,producion_company,revenue,budget,vote_average,vote_count,popularity,director,director_gender
tt1255919,426563,Holmes & Watson,PG-13,Mystery,90,2018-12-25,Columbia Pictures,40500000,42000000,4.278,789,12.059,Etan Cohen,Male
tt8986842,548352,완벽한 타인,1h 55m,Drama,115,2018-10-31,Lotte Entertainment,39576060,NA,7.31,42,8.537,JQ Lee,Male
tt5970844,472138,Thugs of Hindostan,Not Rated,Adventure,164,2018-11-07,Yash Raj Films,3136000,31000000,5.566,97,13.451,Vijay Krishna Acharya,NA
tt7476116,484482,Le Grand Bain,2h 1m,Drama,122,2018-10-24,Chi-Fou-Mi Productions,39193850,NA,6.923,1416,13.632,Gilles Lellouche,Male
tt5691024,425148,Show Dogs,Unrated,Adventure,92,2018-05-18,Riverstone Pictures,38830219,5500000,6.1,238,16.247,Raja Gosnell,Male
tt7095654,518963,독전,Not Rated,Crime,123,2018-05-22,Yong Film,39047153,NA,7.332,134,22.273,Lee Hae-young,Male
tt4669788,339380,On the Basis of Sex,PG-13,Drama,120,2018-12-25,Participant,38700000,20000000,7.4,966,24.898,Mimi Leder,Female
tt7238392,434355,Taxi 5,1h 42m,Comedy,102,2018-04-07,ARP Sélection,38600000,24625000,5.5,946,22.18,Franck Gastambide,Male
tt8845432,551777,胖子行动队,Not Rated,Comedy,109,2018-09-30,Beijing Jujiao Film Cultural Media Limited Company,37496410,NA,6,3,2.434,Bao Bei Er,Male
tt7962598,502086,南极之恋,PG-13,Romance,117,2018-02-01,NA,37013733,NA,6.4,9,2.855,Wu Youyin,NA
tt5080556,373449,2.0,Not Rated,Action,149,2018-11-29,Lyca Productions,114629169,77000000,5.9,142,12.773,Shankar,Male
tt6910020,502581,Nada a Perder,PG,Drama,130,2018-03-29,Paris Filmes,36075317,NA,5.5,95,26.861,Alexandre Avancini,Male
tt4844148,498248,Mia et le lion blanc,PG,Adventure,98,2018-08-02,M6 Films,35500000,9600000,7.303,833,29.305,Gilles de Maistre,Male
tt5177088,446807,The Girl in the Spider's Web,R,Action,115,2018-10-25,Columbia Pictures,35164920,43000000,6.138,1257,22.281,Fede Álvarez,Male
tt5580266,470044,The Hate U Give,PG-13,Crime,133,2018-10-19,Temple Hill Entertainment,34934009,23000000,8.142,2034,21.366,George Tillman Jr.,Male
tt8097306,514619,Nobody's Fool,R,Comedy,110,2018-10-31,Paramount Players,29200000,19000000,6.162,271,14.858,Tyler Perry,Male
tt6843812,496316,बागी 2,Not Rated,Action,145,2018-03-30,Benetone Films,33139063,NA,5.953,53,12.353,Ahmed Khan,NA
tt5360952,430040,The Hurricane Heist,PG-13,Action,103,2018-02-28,Metrol Technology,32517248,35000000,5.67,961,29.857,Rob Cohen,Male
tt5581284,497106,Der Junge muss an die frische Luft,1h 40m,Drama,100,2018-12-25,Feine Filme,31920159,NA,7.5,158,7.586,Caroline Link,Female
tt6628394,446021,Bad Times at the El Royale,R,Thriller,141,2018-10-04,20th Century Fox,31882724,32000000,6.834,3364,22.612,Drew Goddard,Male
tt1226837,451915,Beautiful Boy,R,Drama,119,2018-10-12,Plan B Entertainment,7700000,25000000,7.556,2315,30.621,Felix van Groeningen,Male
tt1846589,399402,Hunter Killer,NA,Action,121,2018-10-19,Original Film,31672678,40000000,6.876,2032,42.173,Donovan Marsh,NA
tt0859635,50022,Super Troopers 2,R,Comedy,100,2018-04-19,Broken Lizard Industries,18850674,13500000,5.873,432,22.296,Jay Chandrasekhar,Male
tt1285009,371608,The Strangers: Prey at Night,R,Horror,85,2018-03-07,Aviron Pictures,31039126,12500000,5.6,1254,31.989,Johannes Roberts,Male
tt7639528,519176,銀魂2 掟は破るためにこそある,2h 14m,Comedy,134,2018-08-04,Warner Bros. Japan,30896653,NA,7.2,70,11.148,Yuichi Fukuda,Male
tt8793220,536370,猛虫过江,1h 39m,Comedy,NA,2018-06-15,星皓影业有限公司,30355804,NA,4,7,0.621,Xiao Shenyang,Male
tt8738964,547491,Kler,2h 13m,Drama,133,2018-09-28,Profil Film,30114115,NA,6.623,162,8.234,Wojciech Smarzowski,Male
tt5844488,440630,Лёд,1h 53m,Comedy,118,2018-02-14,Art Pictures Studio,29806210,2500000,7.132,106,9.794,Oleg Trofim,Male
tt7775622,515042,Free Solo,PG-13,Documentary,100,2018-09-28,National Geographic Documentary Films,21790193,NA,7.9,1231,14.363,Elizabeth Chai Vasarhelyi,Female
tt8119680,544627,암수살인,Not Rated,Crime,111,2018-10-03,Film 295,29433930,7120949,6.727,75,10.08,Kim Tae-gyoon,Male
tt7218518,447856,Pad Man,PG-13,Comedy,140,2018-02-09,KriArj Entertainment,23000000,10000000,7.435,193,9.206,R. Balki,Male
tt6900448,475215,未来のミライ,PG,Animation,98,2018-06-16,Studio Chizu,27526961,NA,7.168,735,20.405,Mamoru Hosoda,Male
tt7233726,554137,국가부도의 날,Not Rated,Drama,114,2018-11-28,Zip Cinema,27694043,NA,7.049,50,10.02,Choi Kook-hee,NA
tt7914416,513434,カメラを止めるな！,Not Rated,Comedy,96,2017-11-04,Panpokopina,27590180,52406,7.645,736,11.954,Shinichiro Ueda,Male
tt1308728,412988,The Happytime Murders,R,Action,91,2018-08-22,STXfilms,27500000,40000000,5.724,951,18.855,Brian Henson,Male
tt4799066,419478,Midnight Sun,PG-13,Romance,91,2018-03-22,Boies/Schiller Film Group,27365467,2800000,7.794,3282,28.967,Scott Speer,Male
tt9472658,565431,Полицейский с Рублёвки. Новогодний беспредел,1h 30m,Comedy,95,2018-12-13,Legio Felix,27222681,NA,6.311,37,3.122,Ilya Kulikov,Male
tt0096283,8392,となりのトトロ,G,Fantasy,86,1988-04-16,Studio Ghibli,41000000,3700000,8.07,7440,57.999,Hayao Miyazaki,Male
tt8443556,514617,祖宗十九代,1h 35m,Drama,95,2018-02-16,北京一个文化传媒有限公司,26796279,NA,4.3,14,3.682,Guo Degang,Male
tt7725596,547654,बधाई हो,Not Rated,Comedy,125,2018-10-19,Junglee Pictures,39000000,4000000,7.295,127,6.18,Amit Sharma,NA
tt6588966,493623,Hichki,Not Rated,Drama,116,2018-03-23,Yash Raj Films,25629954,2000000,7.569,123,17.024,Siddharth P. Malhotra,NA
tt4537896,438808,White Boy Rick,R,Crime,111,2018-09-14,Studio 8,26000000,29000000,6.335,993,44.507,Yann Demange,Male
tt6793580,456929,Campeones,TV-14,Drama,124,2018-04-06,Películas Pendelton,20121318,4920975,7.538,703,17.656,Javier Fesser,Male
tt7388562,476968,"Paul, Apostle of Christ",PG-13,Drama,108,2018-03-23,Outside Da Box,22500000,5000000,7.5,320,47.01,Andrew Hyatt,Male
tt6985200,438623,그것만이 내 세상,2h,Drama,120,2018-01-17,CJ Entertainment,25375866,NA,7.935,31,5.479,Choi Sung-hyun,Male
tt3385524,394741,Stan & Ollie,PG,Comedy,98,2018-12-28,Fable Pictures,24400000,10000000,6.976,983,10.099,Jon S. Baird,Male
tt8574252,530254,마녀,Not Rated,Action,125,2018-06-27,Peppermint&company,24340302,5500000,7.86,475,46.822,Park Hoon-jung,Male
tt7022500,522811,탐정: 리턴즈,1h 56m,Comedy,116,2018-06-13,CJ Entertainment,24243825,NA,6.6,28,6.349,Lee Eon-hee,Female
tt6857956,517373,検察側の罪人,2h 3m,Mystery,124,2018-08-24,TOHO,23929620,NA,6.233,16,5.796,Masato Harada,Male
tt8108230,494407,劇場版ポケットモンスター みんなの物語,Not Rated,Animation,98,2018-07-13,OLM,23740788,NA,7.133,188,28.613,Tetsuo Yajima,Male
tt1289403,451480,The Guernsey Literary & Potato Peel Pie Society,TV-14,Romance,124,2018-04-19,Blueprint Pictures,23148937,NA,7.444,1267,15.812,Mike Newell,Male
tt7080138,479034,祈りの幕が下りる時,1h 59m,Mystery,119,2018-05-24,MacLotus,23144130,NA,7,33,3.299,Katsuo Fukuzawa,Male
tt5935704,432527,पद्मावत,Not Rated,Drama,163,2018-01-25,Bhansali Productions,81673897,31000000,6.895,253,16.515,Sanjay Leela Bhansali,Male
tt7681902,490003,Won't You Be My Neighbor?,PG-13,Documentary,95,2018-06-29,Tremolo Productions,22835787,NA,8.001,517,11.742,Morgan Neville,Male
tt5827590,420644,歐洲攻略,1h 41m,Drama,101,2018-08-17,Jet Tone Films,22435156,NA,7.2,47,8.295,Jingle Ma Choh-Sing,Male
tt9490414,571446,云南虫谷,1h 50m,Action,110,2018-12-29,NA,22381583,NA,6.229,48,9.155,Xing Fei,NA
tt8108202,533991,स्त्री,Not Rated,Horror,128,2018-08-31,Maddock Films,22075730,NA,6.929,134,9.957,Amar Kaushik,NA
tt4154796,299534,Avengers: Endgame,PG-13,Adventure,181,2019-04-24,Marvel Studios,2800000000,356000000,8.3,24447,138.318,Anthony Russo,Male
tt6105098,420818,The Lion King,PG,Adventure,118,2019-07-12,Walt Disney Pictures,1663000000,260000000,7.117,9536,81.311,Jon Favreau,Male
tt4520988,330457,Frozen II,PG,Family,103,2019-11-20,Walt Disney Pictures,1450000000,150000000,7.261,9302,74.287,Chris Buck,Male
tt6320628,429617,Spider-Man: Far From Home,PG-13,Action,129,2019-06-28,Marvel Studios,1131927996,160000000,7.4,14873,98.642,Jon Watts,Male
tt4154664,299537,Captain Marvel,PG-13,Action,124,2019-03-06,Marvel Studios,1131416446,152000000,6.8,15042,90.624,Ryan Fleck,Male
tt7286456,475557,Joker,R,Crime,122,2019-10-01,Warner Bros. Pictures,1074500000,55000000,8.2,24079,114.152,Todd Phillips,Male
tt2527338,181812,Star Wars: The Rise of Skywalker,PG-13,Adventure,142,2019-12-18,Lucasfilm Ltd.,1074144248,250000000,6.345,9329,77.792,J.J. Abrams,Male
tt1979376,301528,Toy Story 4,G,Family,100,2019-06-19,Walt Disney Pictures,1073395000,175000000,7.508,9305,70.497,Josh Cooley,Male
tt6139732,420817,Aladdin,PG,Adventure,127,2019-05-22,Walt Disney Pictures,1054300000,183000000,7.11,9618,54.834,Guy Ritchie,Male
tt7975244,512200,Jumanji: The Next Level,PG-13,Adventure,123,2019-12-04,Columbia Pictures,801693929,125000000,6.913,8157,78.201,Jake Kasdan,Male
tt6806448,384018,Fast & Furious Presents: Hobbs & Shaw,PG-13,Action,137,2019-08-01,Chris Morgan Productions,760098996,200000000,6.867,6807,102.814,David Leitch,Male
tt10627720,615453,哪吒之魔童降世,Not Rated,Animation,110,2019-07-26,Beijing Enlight Pictures,742500000,20000000,7.941,376,21.419,Yang Yu,Male
tt7605074,535167,流浪地球,13+,Science Fiction,126,2019-02-05,China Film Group Corporation,699856699,48000000,6.6,844,30.256,Frant Gwo,Male
tt2386490,166428,How to Train Your Dragon: The Hidden World,PG,Animation,104,2019-01-03,DreamWorks Animation,524580592,129000000,7.752,5999,90.676,Dean DeBlois,Male
tt4777008,420809,Maleficent: Mistress of Evil,PG,Family,119,2019-10-16,Walt Disney Pictures,491730089,185000000,7.318,5836,55.743,Joachim Rønning,Male
tt7349950,474350,It Chapter Two,R,Horror,169,2019-09-04,New Line Cinema,473100000,79000000,6.846,8272,71.867,Andy Muschietti,Male
tt10147382,612845,我和我的祖国,2h 34m,Drama,154,2019-09-30,Huaxia Film Distribution,450064993,NA,6.857,56,8.687,Ning Hao,Male
tt5884052,447404,Pokémon Detective Pikachu,PG,Action,105,2019-05-03,Legendary Pictures,449762638,150000000,6.9,6474,46.331,Rob Letterman,Male
tt5113040,412117,The Secret Life of Pets 2,PG,Adventure,86,2019-05-24,Universal Pictures,429434163,80000000,6.961,2858,53.014,Chris Renaud,Male
tt10218664,589712,中国机长,1h 51m,Drama,111,2019-09-30,NA,417282021,NA,7.042,119,19.649,Andrew Lau Wai-Keung,Male
tt0437086,399579,Alita: Battle Angel,PG-13,Action,122,2019-01-31,Troublemaker Studios,405000000,170000000,7.227,8683,73.297,Robert Rodriguez,Male
tt3741700,373571,Godzilla: King of the Monsters,PG-13,Science Fiction,132,2019-05-29,Legendary Pictures,386600138,170000000,6.681,5697,93.424,Michael Dougherty,Male
tt8579674,530915,1917,R,War,119,2019-12-25,DreamWorks Pictures,394638258,100000000,8,11703,42.372,Sam Mendes,Male
tt7131622,466272,Once Upon a Time… in Hollywood,R,Comedy,162,2019-07-24,Heyday Films,374300000,95000000,7.439,12644,88.423,Quentin Tarantino,Male
tt0448115,287947,Shazam!,PG-13,Action,132,2019-03-29,New Line Cinema,366080049,80000000,7.025,9064,52.937,David F. Sandberg,Male
tt3861390,329996,Dumbo,PG,Family,112,2019-03-27,Tim Burton Productions,353284621,170000000,6.63,4162,42.708,Tim Burton,Male
tt6146586,458156,John Wick: Chapter 3 - Parabellum,R,Action,131,2019-05-15,Thunder Road,326709727,55000000,7.445,10046,76.294,Chad Stahelski,Male
tt6660238,574037,疯狂的外星人,1h 56m,Comedy,116,2019-02-05,Huanxi Media Group,327598891,NA,6.246,57,6.821,Ning Hao,Male
tt8946378,546554,Knives Out,PG-13,Comedy,131,2019-11-27,Lionsgate,312897920,40000000,7.846,11570,56.564,Rian Johnson,Male
tt6450804,290859,Terminator: Dark Fate,R,Science Fiction,128,2019-10-23,20th Century Fox,261119292,185000000,6.453,4786,53.841,Tim Miller,Male
tt6751668,496243,기생충,R,Comedy,133,2019-05-30,Barunson E&A,257591776,11363000,8.5,17070,94.043,Bong Joon-ho,Male
tt6857112,458723,Us,R,Horror,116,2019-03-14,Monkeypaw Productions,256067149,20000000,7,6968,31.964,Jordan Peele,Male
tt9597190,575219,飞驰人生,1h 38m,Comedy,98,2019-02-05,Alibaba Pictures Group,255863112,NA,6.467,60,20.999,Han Han,Male
tt2283336,479455,Men in Black: International,PG-13,Comedy,115,2019-06-12,Amblin Entertainment,253890701,110000000,5.925,4606,45.529,F. Gary Gray,Male
tt6565702,320288,Dark Phoenix,PG-13,Fantasy,114,2019-06-05,The Donners' Company,252442974,200000000,5.983,6100,87.056,Simon Kinberg,Male
tt6823368,450465,Glass,PG-13,Thriller,129,2019-01-16,Universal Pictures,247000000,20000000,6.679,7977,79.5,M. Night Shyamalan,Male
tt10218674,605375,烈火英雄,PG-13,Drama,118,2019-08-29,Bona Film Group,245179562,NA,7.267,73,13.92,Tony Chan,Male
tt8350360,521029,Annabelle Comes Home,R,Horror,106,2019-06-26,Atomic Monster,231300000,30000000,6.418,3303,73.044,Gary Dauberman,Male
tt9586294,575813,少年的你,2h 15m,Drama,135,2019-10-25,Shooting Pictures,225879065,NA,8.181,381,26.292,Derek Tsang Kwok-Cheung,Male
tt1950186,359724,Ford v Ferrari,PG-13,Drama,153,2019-11-13,20th Century Fox,225508210,97600000,8.006,7277,69.108,James Mangold,Male
tt3281548,331482,Little Women,PG,Drama,135,2019-12-25,Columbia Pictures,216600000,40000000,7.9,5901,43.114,Greta Gerwig,Female
tt1620981,481084,The Addams Family,PG,Family,86,2019-10-10,Cinesite Animation,204394183,40000000,6.62,2183,42.56,Conrad Vernon,Male
tt2066051,504608,Rocketman,R,Music,121,2019-05-17,Paramount,167300000,40000000,7.325,4398,23.407,Dexter Fletcher,Male
tt6398184,535544,Downton Abbey,PG,Drama,122,2019-09-12,Focus Features,192199131,20000000,7.127,1061,19.935,Michael Engler,Male
tt9426210,568160,天気の子,PG-13,Animation,112,2019-06-19,CoMix Wave Films,186965409,NA,7.99,2071,40.131,Makoto Shinkai,Male
tt3513498,280217,The Lego Movie 2: The Second Part,PG,Action,106,2019-02-06,Vertigo Entertainment,199600000,99000000,6.679,2035,30.95,Mike Mitchell,Male
tt11210032,652783,误杀,1h 52m,Crime,112,2019-12-13,China Film Group Corporation,191602146,NA,7.7,72,14.723,Boon-lip Quah,Male
tt8239806,512731,掃毒2 天地對決,1h 39m,Drama,100,2019-07-04,Universe Films Distribution,189396380,25000000,6.432,37,7.365,Herman Yau,Male
tt6324278,431580,Abominable,PG,Family,97,2019-09-19,DreamWorks Animation,190304772,75000000,7.5,1930,29.749,Jill Culton,Female
tt2076298,449924,葉問4,Not Rated,Action,107,2019-12-19,Mandarin Motion Pictures Limited,239000000,52000000,7.3,1836,18.78,Wilson Yip,Male
tt1025100,453405,Gemini Man,PG-13,Science Fiction,117,2019-10-02,Skydance Media,173469516,140000000,6.307,4855,39.796,Ang Lee,Male
tt5814534,431693,Spies in Disguise,PG,Animation,102,2019-12-04,Chernin Entertainment,171616764,100000000,7.613,2643,36.083,Troy Quane,Male
tt5503686,540901,Hustlers,R,Drama,110,2019-09-12,STXfilms,157600000,20000000,6.5,2805,47.777,Lorene Scafaria,Female
tt9635616,601493,攀登者,Not Rated,Adventure,125,2019-09-30,上海电影（集团）有限公司,156892866,NA,6.557,44,12.643,Daniel Lee,Male
tt5886046,522681,Escape Room,PG-13,Horror,100,2019-01-03,Columbia Pictures,155700000,9000000,6.5,4427,29.953,Adam Robitel,Male
tt8079248,515195,Yesterday,PG-13,Comedy,116,2019-06-26,Working Title Films,154600000,26000000,6.71,3699,18.504,Danny Boyle,Male
tt6095472,454640,The Angry Birds Movie 2,PG,Animation,97,2019-08-02,Rovio Animation,147792047,65000000,7.097,1563,56.739,Thurop Van Orman,Male
tt6189022,423204,Angel Has Fallen,R,Action,122,2019-08-21,Campbell Grobman Films,146661977,40000000,6.575,3275,43.016,Ric Roman Waugh,Male
tt2935510,419704,Ad Astra,PG-13,Science Fiction,123,2019-09-17,New Regency Productions,127461872,87500000,6.101,6284,16.997,James Gray,Male
tt6924650,522162,Midway,PG-13,Action,138,2019-11-06,AGC Studios,127400000,100000000,7.151,2321,41.773,Roland Emmerich,Male
tt1987680,440472,The Upside,PG-13,Comedy,126,2019-01-10,Escape Artists,125000000,37500000,7.145,1195,34.129,Neil Burger,Male
tt8623904,549053,Last Christmas,PG-13,Comedy,102,2019-11-07,Universal Pictures,121600000,30000000,7.249,2239,19.17,Paul Feig,Male
tt4913966,480414,The Curse of La Llorona,R,Horror,93,2019-04-17,Atomic Monster,122033739,9000000,5.7,2287,46.665,Michael Chaves,Male
tt10195210,603765,银河补习班,2h 27m,Family,147,2019-07-18,NA,122994583,NA,5.6,13,2.759,Deng Chao,Male
tt1560220,338967,Zombieland: Double Tap,R,Comedy,99,2019-10-09,Pariah,122800000,42000000,6.945,5355,58.914,Ruben Fleischer,Male
tt7547410,499701,Dora and the Lost City of Gold,PG,Adventure,102,2019-08-08,Nickelodeon Movies,120600000,49000000,6.654,1615,38.603,James Bobin,Male
tt9541602,567646,극한직업,Not Rated,Action,111,2019-01-23,CJ Entertainment,124652206,8120000,7.1,246,20.11,Lee Byeong-heon,Male
tt6428676,400157,Wonder Park,PG,Comedy,86,2019-03-13,Nickelodeon Movies,119559110,100000000,6.5,661,24.532,Dylan Brown,NA
tt10017680,588073,P風暴,Not Rated,Action,96,2019-04-04,Mandarin Motion Pictures Limited,117991727,NA,6.574,54,16.107,David Lam,Male
tt9501310,566555,名探偵コナン 紺青の拳（フィスト）,1h 49m,Action,109,2019-04-12,TMS Entertainment,115570314,NA,6.192,146,5.553,Chika Nagaoka,Female
tt8367814,522627,The Gentlemen,R,Action,113,2020-01-01,Miramax,115171795,22000000,7.678,5323,62.393,Guy Ritchie,Male
tt0837563,157433,Pet Sematary,15+,Horror,100,2019-04-04,di Bonaventura Pictures,113118226,21000000,5.734,3052,24.551,Kevin Kölsch,Male
tt10250750,581218,熊出没·原始时代,TV-Y7,Animation,90,2019-09-19,Fantawild Animation,112367881,NA,6.9,21,18.786,Liang Ding,Male
tt6977338,521777,Good Boys,15+,Comedy,89,2019-08-14,Good Universe,111037232,20000000,6.856,1741,25.427,Gene Stupnitsky,Male
tt3387520,417384,Scary Stories to Tell in the Dark,PG-13,Horror,108,2019-08-08,1212 Entertainment,104500000,25000000,6.5,2497,33.562,André Øvredal,Male
tt10295602,589157,使徒行者2：諜影行動,Not Rated,Drama,98,2019-08-07,Babieka Films,99482027,NA,7.1,47,12.878,Jazz Boon,Male
tt1298644,449562,The Hustle,PG-13,Comedy,94,2019-05-09,Pin High,97400000,21000000,6.2,2382,24.225,Chris Addison,Male
tt9368628,575138,新喜劇之王,1h 30m,Comedy,91,2019-02-05,Star Overseas,95618308,NA,5.7,28,7.294,Stephen Chow,Male
tt10203982,626616,宠爱,1h 48m,Drama,108,2019-12-31,海润影视制作有限公司,94975692,NA,7.3,7,5.458,Larry Yang,Male
tt6472976,527641,Five Feet Apart,PG-13,Romance,116,2019-03-14,Wayfarer Entertainment,92600000,7000000,8.275,5362,43.804,Justin Baldoni,Male
tt8364368,511987,Crawl,R,Thriller,87,2019-07-11,Raimi Productions,91500000,13500000,6.32,2934,47.444,Alexandre Aja,Male
tt1206885,522938,Rambo: Last Blood,R,Action,89,2019-09-19,Millennium Media,91500000,50000000,6.522,3647,66.521,Adrian Grünberg,Male
tt2584384,515001,Jojo Rabbit,PG-13,Comedy,108,2019-10-18,Fox Searchlight Pictures,82468705,14000000,8.029,9006,30.827,Taika Waititi,Male
tt6556670,505436,Qu'est-ce qu'on a encore fait au Bon Dieu ?,1h 39m,Comedy,99,2019-01-30,Les Films du 24,87761857,18500000,5.9,1217,22.79,Philippe de Chauveron,Male
tt9430698,568012,ONE PIECE STAMPEDE,TV-14,Animation,101,2019-08-09,Toei Animation,81562741,NA,7.838,560,17.673,Takashi Otsuka,Male
tt7616798,508763,A Dog's Way Home,PG,Drama,96,2019-01-10,Bona Film Group,17643857,18000000,7.355,1041,26.376,Charles Martin Smith,Male
tt8385474,522518,A Dog's Journey,PG,Family,109,2019-05-03,Amblin Entertainment,78871079,16000000,8.051,1401,37.8,Gail Mancuso,Female
tt5719748,438650,Cold Pursuit,R,Comedy,119,2019-02-07,StudioCanal,76419755,60000000,5.799,2438,45.101,Hans Petter Moland,Male
tt5697572,536869,Cats,PG,Fantasy,110,2019-12-19,Universal Pictures,77276321,95000000,4.1,909,19.164,Tom Hooper,Male
tt7054636,464504,A Madea Family Funeral,PG-13,Comedy,104,2019-03-01,Tyler Perry Studios,74800000,20000000,5.9,474,15.103,Tyler Perry,Male
tt5033998,458897,Charlie's Angels,PG-13,Action,118,2019-11-14,Columbia Pictures,73279888,48000000,6.469,2815,34.088,Elizabeth Banks,Female
tt5606664,501170,Doctor Sleep,R,Horror,152,2019-10-30,Vertigo Entertainment,72381712,45000000,7.154,4116,28.104,Mike Flanagan,Male
tt7634968,487297,What Men Want,R,Comedy,117,2019-02-08,BET Films,69766483,20000000,6.189,1362,29.778,Adam Shankman,Male
tt10648440,572164,엑시트,Not Rated,Action,103,2019-07-31,Filmmaker R&K,69501772,10892000,7.571,213,22.996,Lee Sang-geun,Male
tt4126476,537915,After,PG-13,Romance,106,2019-04-11,CalMaple Films,69500000,14000000,7.134,7971,92.346,Jenny Gage,Female
tt9134216,554241,Playing with Fire,PG,Family,96,2019-11-08,Broken Road Productions,69412425,29900000,6.692,634,24.303,Andy Fickman,Male
tt3224458,501907,A Beautiful Day in the Neighborhood,PG,Drama,109,2019-09-07,TriStar Pictures,67900000,25000000,6.99,1496,17.794,Marielle Heller,Female
tt7430722,585268,War,Not Rated,Action,152,2019-10-02,Yash Raj Films,67450000,16000000,6.4,251,17.938,Siddharth Anand,Male
tt9735672,575222,映画ドラえもん のび太の月面探査記,1h 51m,Animation,111,2019-03-01,Fujiko Productions,65400000,NA,7.7,54,17.573,Shinnosuke Yakuwa,Male
tt8155288,512196,Happy Death Day 2U,PG-13,Comedy,100,2019-02-13,Digital Riot Media,64600000,9000000,6.3,3212,28.404,Christopher Landon,Male
tt9288776,573699,白蛇：缘起,Not Rated,Romance,99,2019-01-11,Light Chaser Animation Studios,61631776,11936735,7.715,426,32.966,Zhao Ji,Male
tt6394270,525661,Bombshell,R,Drama,109,2019-12-13,Lighthouse Management + Media,61404394,32000000,6.802,2826,28.034,Jay Roach,Male
tt11285908,581387,백두산,TV-14,Action,128,2019-12-19,Dexter Studios,61321941,17700000,6.789,536,67.737,Lee Hae-jun,Male
tt7958736,502416,Ma,R,Horror,99,2019-05-29,Universal Pictures,51749995,5000000,5.824,2088,26.414,Tate Taylor,Male
tt10195976,602663,最好的我们,1h 49m,Romance,110,2019-06-06,NA,60011073,NA,5.625,8,7.565,Disha Zhang,Male
tt7798634,567609,Ready or Not,R,Comedy,95,2019-08-21,Mythology Entertainment,57600000,6000000,7.062,4054,39.223,Matt Bettinelli-Olpin,Male
tt9680630,578906,诛仙,1h 41m,Drama,101,2019-09-13,NA,57149764,NA,7.7,54,12.712,Tony Ching Siu-Tung,Male
tt10145122,620881,Das perfekte Geheimnis,2h,Comedy,111,2019-10-31,Constantin Film,56573047,NA,6.624,255,12.947,Bora Dagtekin,Male
tt9596638,574894,“大”人物,TV-14,Action,107,2019-01-10,CJ Entertainment,56343000,NA,6,24,10.159,Shubo Guo,Male
tt2274648,456740,Hellboy,R,Fantasy,121,2019-04-10,Campbell Grobman Films,55065289,50000000,5.552,3203,54.864,Neil Marshall,Male
tt10199590,586863,Les Misérables,R,Crime,103,2019-11-14,Srab Films,54606372,NA,7.602,1429,19.963,Ladj Ly,Male
tt2139881,459992,Long Shot,R,Comedy,125,2019-05-02,AG Studios,53873809,40000000,6.737,2522,25.083,Jonathan Levine,Male
tt4916630,522212,Just Mercy,PG-13,Drama,137,2019-12-25,Netter Productions,50401502,25000000,7.894,2101,19.324,Destin Daniel Cretton,Male
tt11418452,575828,Холоп,Not Rated,Comedy,109,2019-11-24,"Yellow, Black & White",50803834,2601900,6.961,155,14.458,Klim Shipenko,Male
tt9099938,554805,キングダム,R,Action,133,2019-04-19,TOHO,50574061,NA,7.191,81,17.81,Shinsuke Sato,Male
tt7083526,514439,Breakthrough,PG,Drama,116,2019-04-10,Fox 2000 Pictures,49200000,14000000,7.634,1010,21.701,Roxann Dawson,Female
tt5727208,473033,Uncut Gems,R,Drama,136,2019-08-30,A24,50000000,19000000,7.147,4416,34.07,Josh Safdie,Male
tt8688634,535292,21 Bridges,R,Crime,99,2019-10-24,AGBO,49900000,33000000,6.767,1830,46.041,Brian Kirk,Male
tt10066162,588295,老师·好,1h 52m,Drama,111,2019-03-22,NA,49615508,NA,6.1,11,1.702,Zhang Luan,Male
tt3612126,465086,The Grudge,R,Horror,93,2019-12-31,Ghost House Pictures,42800000,10000000,5.455,1127,25.149,Nicolas Pesce,Male
tt8085790,526050,Little,PG-13,Comedy,108,2019-04-04,Will Packer Productions,17399000,20000000,6.8,669,14.206,Tina Gordon Chism,Female
tt2452244,449563,Isn't It Romantic,PG-13,Comedy,89,2019-02-13,New Line Cinema,48800000,31000000,6.218,3383,32.868,Todd Strauss-Schulson,Male
tt10734928,620249,罗小黑战记,1h 41m,Animation,102,2019-08-27,MTJJ,48045728,NA,8.394,325,21.215,MTJJ,Male
tt10039344,599975,Countdown,PG-13,Horror,90,2019-10-24,Wrigley Pictures,48021766,6500000,6.266,1983,39.612,Justin Dec,Male
tt8772262,530385,Midsommar,R,Horror,147,2019-07-03,B-Reel Films,48059189,9000000,7.2,6532,65.626,Ari Aster,Male
tt8722346,536743,Queen & Slim,R,Drama,131,2019-11-27,Hillman Grad Productions,47803176,20000000,7.149,647,14.105,Melina Matsoukas,Female
tt7329656,480105,47 Meters Down: Uncaged,PG-13,Horror,90,2019-08-15,The Fyzz,47582563,12000000,5.7,1315,27.134,Johannes Roberts,Male
tt10279010,602661,追龍II：賊王,Not Rated,Crime,103,2019-06-06,NA,45733356,NA,5.7,22,7.214,Wong Jing,Male
tt7549996,491283,Judy,PG-13,Drama,118,2019-09-27,BBC Film,38981322,10000000,6.722,1120,13.24,Rupert Goold,Male
tt8663516,533642,Child's Play,R,Horror,90,2019-06-19,KatzSmith Productions,44902237,10000000,5.974,1803,19.992,Lars Klevberg,Male
tt3513548,292011,Richard Jewell,R,Drama,131,2019-12-13,Warner Bros. Pictures,33900000,45000000,7.427,2346,30.343,Clint Eastwood,Male
